Film Title,Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
The Princess and the Frog,Louis,Male,African American,New Orleans,Supporting,False,True,He’s hurtin’ awful bad.,He is hurtin’ awful bad.,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.7579}",-0.7579,Negative 😡
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Hey, chere... How come, y’all still…","Hey, chere... How come, you all still…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,"We are stayin’ frogs, Ray.","We are stayin’ frogs, Ray.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,And we are stayin’ together.,And we are stayin’ together.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Ray,Male,African American,New Orleans,Supporting,False,True,"Oh, I like that very much. Evangeline like that too. So, by the power invested in me … I now pronounce you frog and wife. Get to it, Hop Lone, and give your lovely bride some sugar. Congratulations! This gonna be good!","Oh, I like that very much. Evangeline like that too. So, by the power invested in me … I now pronounce you frog and wife. Get to it, Hop Lone, and give your lovely bride some sugar. Congratulations! This going to be good!","{'neg': 0.04, 'neu': 0.65, 'pos': 0.31, 'compound': 0.9335}",0.9335,Positive 😊
The Princess and the Frog,Mama Odie,Female,African American,New Orleans,Supporting,False,True,"Like I told y’all, kissing a princess breaks the spell.","Like I told you all, kissing a princess breaks the spell.","{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}",0.7351,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"Once you became my wife, that made you...","Once you became my wife, that made you...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Tiana,Female,African American,New Orleans,Protagonist,True,True,A princess. You just kissed yourself a princess!,A princess. You just kissed yourself a princess!,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.4389}",0.4389,Positive 😊
The Princess and the Frog,Prince Naveen,Male,Middle Eastern,Maldonia,Protagonist,False,True,"And I’m about to do it again. ! In the South Land there’s A city Way down on the river Where the women are very pretty And all the men deliver They got music It’s always playin’ Start in the day time, go all through the night When you hear that music playin’ Hear what I’m saying and make it feel alright","And I am about to do it again. ! In the South Land there is A city Way down on the river Where the women are very pretty And all the men deliver They got music It is always playin’ Start in the day time, go all through the night When you hear that music playin’ Hear what I am saying and make it feel alright","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.6989}",0.6989,Positive 😊
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,Who would’ve thought the prince would've had a younger brother. How old did you say you were? I’m six and a half.,Who would have thought the prince would have had a younger brother. How old did you say you were? I am six and a half.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
The Princess and the Frog,Charlotte,Female,Caucasian,New Orleans,Protagonist,False,False,"Well, I've waited this long. Grab somebody, come on down Bring your paintbrush, we’re painting the town There’s some sweetness going around Dreams do come true in New Orleans.","Well, I have waited this long. Grab somebody, come on down Bring your paintbrush, we are painting the town There is some sweetness going around Dreams do come true in New Orleans.","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.8689}",0.8689,Positive 😊
