Character,Gender,Race/Ethnicity,Culture,Role,Marginalized,POC,Dialogue,Cleaned Dialogue,Sentiment Scores,Compound Score,Sentiment
Hector,Male,Latino,Mexican,Supporting,True,True,"And amigos, they help their amigos. Listen, you get me across that bridge tonight and I'll make it worth your while. H ctor spies a de la Cruz poster at the officer's workstation.","And amigos, they help their amigos. Listen, you get me across that bridge tonight and I will make it worth your while. H ctor spies a de la Cruz poster at the officer's workstation.","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.5574}",0.5574,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,row seats to his Sunrise Spectacular Show! Miguel perks at the mention of de la Cruz.,row seats to his Sunrise Spectacular Show! Miguel perks at the mention of de la Cruz.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Corrections Officer,Male,Latino,Mexican,Supporting,False,True,Uh--,Uh--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"I'll -- I'll get you backstage, you can meet him! (beat) You just gotta let me cross that bridge! The corrections officer pulls away.","I will -- I will get you backstage, you can meet him!  You just got to let me cross that bridge! The corrections officer pulls away.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Corrections Officer,Male,Latino,Mexican,Supporting,False,True,"I should lock you up for the rest (beat) But my shift's almost up, and I I'm letting you off with a warning.","I should lock you up for the rest  But my shift's almost up, and I I am letting you off with a warning.","{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,Can I at least get my costume back?,Can I at least get my costume back?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Corrections Officer,Male,Latino,Mexican,Supporting,False,True,"Uh, no. In a huff, H ctor marches out of the room.","Uh, no. In a huff, H ctor marches out of the room.","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,Miguel follows him. 50.,Miguel follows him. 50.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Cruz?,Cruz?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,Who wants to-- (noticing Miguel),Who wants to--,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Shhh! CUT INTO: Miguel pulls H ctor into a phone booth to avoid suspicion.,Shhh! CUT INTO: Miguel pulls H ctor into a phone booth to avoid suspicion.,"{'neg': 0.468, 'neu': 0.532, 'pos': 0.0, 'compound': -0.7861}",-0.7861,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"back to the Land of the Living, I need de la Cruz's blessing.","back to the Land of the Living, I need de la Cruz's blessing.","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4939}",0.4939,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,That's weirdly specific.,That is weirdly specific.,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,He's my great-great-grandfather.,He is my great-great-grandfather.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,H ctor turns to conference with himself.,H ctor turns to conference with himself.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Wait, wait, wait, wait, wait. (gasp) wait, wait, wait, wait, wait? (beat)","Wait, wait, wait, wait, wait.  wait, wait, wait, wait, wait?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"D'ya know what, maybe this isn't such a g-- 51. H ctor snaps his fingers rapidly, pistons firing.","D'ya know what, maybe this is not such a g-- 51. H ctor snaps his fingers rapidly, pistons firing.","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.34}",-0.34,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,"No, ni o, ni o, ni o, I can help you can help ME. Miguel suddenly spies his family hurrying down a staircase. Mam  Imelda spots Miguel.","No, ni o, ni o, ni o, I can help you can help ME. Miguel suddenly spies his family hurrying down a staircase. Mam  Imelda spots Miguel.","{'neg': 0.074, 'neu': 0.743, 'pos': 0.182, 'compound': 0.4939}",0.4939,Positive 😊
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Miguel!,Miguel!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,AH! H ctor extends his hand.,AH! H ctor extends his hand.,"{'neg': 0.0, 'neu': 0.375, 'pos': 0.625, 'compound': 0.6114}",0.6114,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,I'm H ctor.,I am H ctor.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"That's nice! Miguel grabs H ctor by the wrist and drags him to the exit, away from his family. Miguel and Dante burst out the door and rush down the stairs. signals backwards to H ctor who is ten paces behind.","That is nice! Miguel grabs H ctor by the wrist and drags him to the exit, away from his family. Miguel and Dante burst out the door and rush down the stairs. signals backwards to H ctor who is ten paces behind.","{'neg': 0.04, 'neu': 0.888, 'pos': 0.072, 'compound': 0.3382}",0.3382,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,"Esp rame chamaco! Miguel throws the arm back to H ctor an they disappear into a dense crowd. Moments later, the Dead Riveras burst from the revolving nowhere to be found.","Esp rame chamaco! Miguel throws the arm back to H ctor an they disappear into a dense crowd. Moments later, the Dead Riveras burst from the revolving nowhere to be found.","{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.7574}",-0.7574,Negative 😡
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,"Ay, he is going to get himself Pepita. Mam  Imelda looks to the night sky, puts two fingers to her mouth, and lets out a piercing whistle. 52.","Ay, he is going to get himself Pepita. Mam  Imelda looks to the night sky, puts two fingers to her mouth, and let us out a piercing whistle. 52.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Mama Imelda,Female,Latino,Mexican,Supporting,False,True,Who has that petal Miguel touched?,Who has that petal Miguel touched?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Papa Julio,Male,Latino,Mexican,Supporting,False,True,"Here! forward, jittery, holding it out for Pepita.","Here! forward, jittery, holding it out for Pepita.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Papa Julio,Male,Latino,Mexican,Supporting,False,True,Pepita sniffs the petal's scent. takes to the air. smudge black and white shoe polish on the boy's face.,Pepita sniffs the petal's scent. takes to the air. smudge black and white shoe polish on the boy's face.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Hey, hey, hold still. (beat) look like a skeleton.","Hey, hey, hold still.  look like a skeleton.","{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,"Dead as a doorknob. (beat) So listen, Miguel: this place runs remembered, people put up your photo and you get to cross the bridge and visit the living on D a de Muertos. (beat) Unless you're me.","Dead as a doorknob.  So listen, Miguel: this place runs remembered, people put up your photo and you get to cross the bridge and visit the living on D a de Muertos.  Unless you are me.","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.6486}",-0.6486,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,You don't get to cross over. 53.,You do not get to cross over. 53.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,(beat) But you can change that!,But you can change that!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,This is you?,This is you?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Muy guapo, eh?","Muy guapo, eh?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"So you get me to my great-great grandpa, then I put up your photo when I get home?","So you get me to my great-great grandpa, then I put up your photo when I get home?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"idea, yes! (beat) One hiccup: de la Cruz is a tough (upbeat) So, you got any other family here, accessible?","idea, yes!  One hiccup: de la Cruz is a tough  So, you got any other family here, accessible?","{'neg': 0.077, 'neu': 0.77, 'pos': 0.153, 'compound': 0.3595}",0.3595,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Mmm, nope.","Mmm, nope.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,gotta have SOME other family.,got to have SOME other family.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"me, I'll find him myself. Miguel marches out of the alley, whistling for Dante to follow.","me, I will find him myself. Miguel marches out of the alley, whistling for Dante to follow.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Okay, okay, kid, fine -- fine! I'll get you to your great-great CUT TO: 54. They make their way through a pedestrian path.","Okay, okay, kid, fine -- fine! I will get you to your great-great CUT TO: 54. They make their way through a pedestrian path.","{'neg': 0.103, 'neu': 0.618, 'pos': 0.279, 'compound': 0.4327}",0.4327,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,(beat) What are you doing? Miguel slink-walks next to H ctor goofily.,What are you doing? Miguel slink-walks next to H ctor goofily.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,I'm walking like a skeleton. Blending in.,I am walking like a skeleton. Blending in.,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,"No, skeletons don't walk like that.","No, skeletons do not walk like that.","{'neg': 0.463, 'neu': 0.537, 'pos': 0.0, 'compound': -0.5122}",-0.5122,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,It's how you walk.,It is how you walk.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"No, I don't. Miguel keeps walking funny.","No, I do not. Miguel keeps walking funny.","{'neg': 0.218, 'neu': 0.495, 'pos': 0.287, 'compound': 0.1779}",0.1779,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,"Stop it! Miguel notices a billboard advertising ""ERNESTO DE LA CRUZ'S speakers.","Stop it! Miguel notices a billboard advertising ""ERNESTO DE LA CRUZ'S speakers.","{'neg': 0.199, 'neu': 0.801, 'pos': 0.0, 'compound': -0.3595}",-0.3595,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,padre!,padre!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,great grandpa puts on that dumb show to mark the end of D a de Muertos.,great grandpa puts on that dumb show to mark the end of D a de Muertos.,"{'neg': 0.17, 'neu': 0.619, 'pos': 0.211, 'compound': 0.2023}",0.2023,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,And you can get us in!,And you can get us in!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,Ahhhh-- 55.,Ahhhh-- 55.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Hey, you said you had front row tickets!","Hey, you said you had front row tickets!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,apologize for that. Miguel gives H ctor a withering look.,apologize for that. Miguel gives H ctor a withering look.,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.1027}",0.1027,Positive 😊
Hector,Male,Latino,Mexican,Supporting,True,True,get you to him.,get you to him.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,How?,How?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"'Cause I happen to know where he's rehearsing! CUT TO: H ctor uses his suspenders to slingshot his arm to a third CECILIA, a costumer, turns from a costume to look at the open the window.","Because I happen to know where he is rehearsing! CUT TO: H ctor uses his suspenders to slingshot his arm to a third CECILIA, a costumer, turns from a costume to look at the open the window.","{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.481}",-0.481,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,"Hola, Ceci! She lowers a ladder so H ctor, Miguel and Dante can climb up. H ctor grabs his arm and reattaches it. They all crawl in through the window. 56.","Hola, Ceci! She lowers a ladder so H ctor, Miguel and Dante can climb up. H ctor grabs his arm and reattaches it. They all crawl in through the window. 56.","{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.2003}",-0.2003,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,Hola.,Hola.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Hector,Male,Latino,Mexican,Supporting,True,True,"Ceci, I lost the dress--","Ceci, I lost the dress--","{'neg': 0.434, 'neu': 0.566, 'pos': 0.0, 'compound': -0.3182}",-0.3182,Negative 😡
Hector,Male,Latino,Mexican,Supporting,True,True,"As H ctor tries to talk her down, Dante wanders away from the costume area.","As H ctor tries to talk her down, Dante wanders away from the costume area.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Miguel chases after him.,Miguel chases after him.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,"Miguel follows Dante through a giant warehouse, divided into sculptures, giant paper cut out banners, a skeleton posing Miguel hustles after him.","Miguel follows Dante through a giant warehouse, divided into sculptures, giant paper cut out banners, a skeleton posing Miguel hustles after him.","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.2732}",-0.2732,Negative 😡
Miguel,Male,Latino,Mexican,Protagonist,False,True,"The monkey jumps up onto the shoulder of FRIDA KAHLO, the REAL Frida Kahlo, who stands in front of a rehearsal stage. Miguel reins Dante in just as Frida turns to find them.","The monkey jumps up onto the shoulder of FRIDA KAHLO, the REAL Frida Kahlo, who stands in front of a rehearsal stage. Miguel reins Dante in just as Frida turns to find them.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,I just followed my-- 57. takes his head in her hands.,I just followed my-- 57. takes his head in her hands.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,I don't think he's a spirit guide.,I do not think he is a spirit guide.,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.1779}",0.1779,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,"I think it's just the right amount of obvious? (beat) What if you did, like, doonk-doonk- Frida, inspired, cues some musicians who start playing the tune.","I think it is just the right amount of obvious?  What if you did, like, doonk-doonk- Frida, inspired, cues some musicians who start playing the tune.","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7579}",0.7579,Positive 😊
Miguel,Male,Latino,Mexican,Protagonist,False,True,ittle-dittle-ittle-dittle-ittle- dittle-ittle -- WHAAA! The violins follow; a trombone punctuates.,ittle-dittle-ittle-dittle-ittle- dittle-ittle -- WHAAA! The violins follow; a trombone punctuates.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
Miguel,Male,Latino,Mexican,Protagonist,False,True,Huh? 59.,Huh? 59.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral 😐
